TRAIN_CO,CAR_CO,TRAIN_TT,CAR_TT,TRAIN_WT,CAR_WT,INC,FULL,FLEX,CHOICE,TRAIN_AV,CAR_AV
83.231865,83.240074,39.999805,35.274357,17.362526,20.338388,0.3944606,1,1,1,1,1
93.69702,95.73649,95.82467,72.865715,28.117447,29.99325,0.2939725,0,1,1,1,1
40.021515,51.535336,60.234062,46.198643,14.225132,12.492172,0.51750195,1,0,0,1,1
72.89339,84.75025,90.33955,62.57751,21.65706,13.86028,0.3331409,0,0,0,1,1
43.677704,61.233204,57.232166,9.05045,13.9374075,9.458184,0.35230216,1,1,0,1,1
15.76372,41.14213,93.49318,31.112873,25.535662,17.690468,0.4903107,1,1,1,1,1
12.374162,8.549519,40.89259,44.413383,21.25526,24.222607,0.68427074,1,1,0,1,1
98.03835,97.38515,59.996433,54.51128,12.515275,18.37025,0.4087023,1,0,0,1,1
58.223118,43.53062,30.031466,86.40739,7.292365,14.2972355,0.24697371,0,0,1,1,1
28.310688,31.327425,29.250612,16.635635,10.884633,21.338995,0.2024791,0,0,0,1,1
36.573524,10.761171,27.380606,97.31961,16.133692,22.805578,0.29354566,0,0,1,1,1
27.72135,16.706387,7.870232,70.31473,8.563789,7.9543595,0.3224031,0,1,1,1,1
30.941286,32.16944,41.852478,57.53942,21.31358,14.461892,0.17913821,0,1,0,1,1
45.36036,46.529873,69.523605,69.11539,28.53581,21.824926,0.22820607,0,1,1,1,1
45.610874,33.76206,7.681019,72.15604,16.474525,19.508514,0.17396042,0,0,0,1,1
5.925553,35.292274,54.521725,23.962914,20.381298,6.5934663,0.44153237,1,0,0,1,1
11.593041,13.635221,48.188633,59.76197,25.359667,12.536338,0.2155317,0,0,1,1,1
72.663864,89.236305,37.75711,16.9264,24.276352,11.938004,0.5514053,1,1,0,1,1
61.41967,12.980819,13.843858,75.96434,6.5522337,22.908548,0.4522953,1,0,0,1,1
77.70437,58.819363,14.948184,73.488144,8.739879,21.488705,0.18525848,0,0,1,1,1
25.890493,37.886185,88.84147,13.173087,28.581715,17.70404,0.20305353,0,1,1,1,1
38.345726,19.799147,88.940704,83.08492,9.338389,26.760479,0.6690766,1,0,1,1,1
34.67756,19.656443,53.636887,89.581314,16.49844,26.693459,0.25079277,0,0,1,1,1
50.584408,41.119556,6.2471623,35.88492,6.762152,15.618725,0.32022107,0,1,0,1,1
31.731596,17.339241,43.635296,83.56982,8.166591,28.49383,0.23381053,0,1,1,1,1
20.511847,77.34693,77.0144,9.597479,16.965235,10.078388,0.6709639,1,0,0,1,1
23.836414,24.435333,7.06261,31.664669,5.5954375,9.9207945,0.31292188,0,1,0,1,1
50.220436,71.398285,54.17517,15.874631,17.871788,9.428072,0.52134115,1,1,0,1,1
41.957108,47.775448,37.638515,61.601227,26.341972,7.776768,0.41766554,1,0,1,1,1
29.690649,33.06334,77.33457,53.89083,13.002801,6.968074,0.2020541,0,1,0,1,1
52.00247,49.603886,57.717773,68.79627,10.6922655,17.586441,0.20837912,0,0,0,1,1
8.784849,6.5891285,17.126343,38.83347,16.63715,8.007839,0.6551521,1,0,0,1,1
54.16391,27.713928,29.373978,79.742195,9.317656,17.337729,0.5028173,1,1,0,1,1
24.409359,22.62669,65.08343,69.06704,23.64934,29.971334,0.26809382,0,1,0,1,1
66.550514,47.375423,60.008446,88.54937,18.518581,26.62272,0.38497955,1,0,0,1,1
80.03068,79.89753,5.2386575,14.682652,6.8097587,7.964677,0.39038396,0,0,0,1,1
87.37173,89.47076,87.01675,79.66027,20.345686,23.309021,0.41849342,1,1,0,1,1
8.291845,8.853251,95.135284,77.62708,14.722763,23.149998,0.25095794,0,1,1,1,1
85.606316,61.389645,22.582668,91.14986,7.631727,28.569777,0.30157766,0,0,0,1,1
50.97103,47.832764,13.817808,32.424538,17.642849,15.712192,0.18724877,0,1,1,1,1
19.66169,16.350685,80.91823,75.92427,23.303055,24.710545,0.36390573,1,1,1,1,1
47.163216,60.195686,89.935715,43.596497,29.037125,6.1872673,0.24118939,0,1,1,1,1
92.0743,95.21298,35.985466,47.63049,20.997591,10.128087,0.5558788,1,1,0,1,1
57.15649,30.839909,54.257412,94.7648,21.785467,29.752945,0.33063328,1,0,1,1,1
70.9336,35.7958,40.713024,84.08411,12.557877,24.081873,0.41623214,1,0,1,1,1
52.759888,16.92527,22.365986,64.41125,17.337687,24.101837,0.6604186,1,0,0,1,1
2.3316014,30.781414,78.85809,61.922157,25.494894,9.45465,0.58774585,1,0,1,1,1
38.816418,32.07227,12.536019,33.201557,17.31337,27.016333,0.1908967,0,0,0,1,1
68.805466,71.60561,72.957504,77.812996,26.210371,16.097593,0.20281687,0,0,1,1,1
59.394836,66.56311,70.36041,45.44938,11.006676,9.574983,0.36233258,0,1,0,1,1
52.15719,58.98187,81.53875,14.386426,12.612581,14.880874,0.2020448,0,1,1,1,1
58.60105,51.5315,51.694,70.61883,12.088829,28.885998,0.20278499,0,1,1,1,1
67.377045,61.321865,9.517439,13.972329,6.0247707,16.627722,0.25830162,0,0,1,1,1
46.230145,61.75199,92.57276,52.5641,29.720451,9.737542,0.26716712,0,0,1,1,1
59.119755,41.17596,32.1654,91.964424,11.445615,28.901968,0.23973304,0,0,0,1,1
30.461363,22.315557,41.59137,67.28279,10.356736,26.802639,0.26910236,0,1,0,1,1
53.896305,69.467606,86.564354,45.386967,28.567188,12.401774,0.18907127,0,0,0,1,1
30.068066,22.102745,9.165841,50.078022,9.533087,7.1631536,0.1687719,0,0,1,1,1
81.30218,55.97111,16.59177,89.96447,8.78752,27.91218,0.24169333,0,0,0,1,1
0.42016724,33.25974,87.42236,24.832539,28.983839,26.030554,0.57716864,1,1,0,1,1
41.649868,68.832634,98.945274,31.010988,24.825447,11.71804,0.39895663,1,1,1,1,1
69.54154,91.79622,31.643461,14.932178,14.370963,5.4943933,0.7122288,1,0,1,1,1
12.735378,14.79749,35.603855,23.026157,11.96299,17.56816,0.31552085,1,0,0,1,1
95.07149,61.03138,18.37772,73.542244,6.9253354,15.984395,0.45013756,1,0,0,1,1
55.357307,57.54901,54.29099,82.586205,22.384605,12.886144,0.17426866,0,1,0,1,1
29.020233,36.37326,87.577896,78.59918,25.569143,25.724298,0.4407495,1,0,0,1,1
48.24722,66.83046,75.77491,42.370453,17.133966,7.336406,0.2840252,1,0,1,1,1
7.633422,23.493505,94.63777,58.99516,22.91301,11.0646925,0.21500944,0,0,0,1,1
80.053406,75.54355,68.37045,88.321434,23.689772,19.77934,0.2763743,0,0,1,1,1
70.83474,61.41758,17.344347,66.811134,6.9007926,10.578611,0.21385382,0,1,1,1,1
52.55791,7.310788,15.02071,73.825134,5.74641,16.928205,0.54156166,1,0,1,1,1
6.146236,6.8422804,61.084476,76.883125,26.846064,21.532116,0.3235983,0,0,1,1,1
59.99933,51.24946,59.7245,82.24956,20.753649,27.527634,0.26056835,0,1,1,1,1
18.119917,46.154686,91.99843,16.623308,17.154282,7.182528,0.34227178,0,0,0,1,1
69.475044,63.48421,42.522217,77.282776,23.052248,21.550451,0.23421274,0,1,1,1,1
21.283857,65.32035,98.24986,6.1310725,24.457298,8.673039,0.5063417,1,1,0,1,1
56.12191,56.31061,26.556883,54.239735,21.273472,13.690012,0.2869398,0,1,0,1,1
16.218029,21.29301,8.948312,14.573664,22.194672,9.093098,0.19501646,0,0,0,1,1
17.751303,38.475197,65.3428,31.079403,13.792701,10.564867,0.46172675,1,0,1,1,1
71.84611,67.66694,8.137214,23.66836,9.065001,8.036677,0.35338247,1,1,0,1,1
82.28356,79.322845,51.41647,60.230804,15.006131,12.808386,0.43986076,1,0,0,1,1
20.281498,25.43903,37.056316,17.65538,13.398326,5.493886,0.28752765,0,1,0,1,1
67.32103,64.95469,18.23952,23.285894,8.05473,10.633793,0.2527033,0,1,0,1,1
78.95658,80.41182,61.05909,74.03468,24.112968,15.539942,0.58810663,1,0,1,1,1
23.753073,47.338474,99.95331,9.896189,29.88519,9.051192,0.29469556,0,1,0,1,1
33.822643,49.658848,96.48687,65.93034,29.783092,6.035951,0.31068206,0,1,0,1,1
47.590782,19.504536,7.1906757,51.549072,7.129708,26.943874,0.5362621,1,1,0,1,1
30.740711,39.03258,55.33796,7.1533346,10.454786,5.2258654,0.1863991,0,0,1,1,1
38.135242,44.414276,98.37811,80.03729,28.717606,24.43051,0.26364717,0,1,0,1,1
33.905514,77.621635,89.5202,30.263262,27.886526,21.617342,0.6050112,1,0,0,1,1
83.602554,74.52845,24.629633,27.181849,5.7593412,23.783478,0.26185936,0,0,1,1,1
34.70757,39.841297,91.38572,63.078087,15.129721,22.957409,0.21619369,0,0,0,1,1
96.33373,92.590996,30.49259,61.087906,8.249317,17.73285,0.20169747,0,1,0,1,1
47.185432,82.245926,39.209644,5.118277,21.265865,6.2861853,0.8544324,1,1,0,1,1
82.27794,94.22175,98.17066,60.463753,25.870102,9.794189,0.32409608,0,1,0,1,1
85.21605,68.299095,22.958157,89.59969,5.8947806,19.918661,0.29771727,0,1,0,1,1
4.331074,47.205055,79.07178,10.407858,22.1928,12.069612,0.71082866,1,1,0,1,1
75.21555,80.55509,44.340893,41.86784,29.749409,18.175682,0.3471993,1,1,1,1,1
6.477002,2.1908126,23.379946,42.157127,11.55445,20.87023,0.21101567,0,1,1,1,1
9.248823,2.273606,22.735296,59.61262,22.180676,11.566788,0.6399896,1,1,0,1,1
25.00179,26.831305,77.28352,93.8038,25.873987,13.907638,0.5173898,1,1,0,1,1
55.982216,41.987495,12.390388,40.63364,6.193728,14.791744,0.40706086,1,1,1,1,1
73.67078,57.85998,55.631535,82.39361,9.314674,27.2421,0.2961629,0,0,1,1,1
14.340202,18.628164,57.25112,55.230026,22.454884,12.002836,0.21191639,0,0,1,1,1
2.0504444,21.814425,78.2661,41.63988,29.187317,21.983368,0.36291963,1,0,1,1,1
25.505304,23.355612,82.765686,95.58368,13.2959175,19.316921,0.2143212,0,1,0,1,1
77.02056,60.4181,44.87591,87.85339,8.569218,29.685787,0.22942099,0,0,1,1,1
80.34607,89.67253,44.044518,29.813057,15.7009115,6.1510406,0.4833759,1,1,1,1,1
85.44353,74.98939,23.95869,77.64727,9.896854,29.269257,0.19508243,0,1,0,1,1
75.97343,66.591354,26.146894,49.267082,6.5813966,14.9829035,0.2728502,0,0,1,1,1
73.05182,49.313236,38.18978,51.04323,6.152976,13.296014,0.8175133,1,0,1,1,1
93.73852,96.7514,34.940033,34.844624,9.495137,9.805791,0.32244995,0,0,0,1,1
35.72448,33.251595,50.48914,53.012676,17.419352,25.52787,0.3384945,1,1,0,1,1
11.869447,22.715746,65.47377,19.229103,9.360046,8.680453,0.21330069,0,0,0,1,1
61.07917,56.645744,58.49999,76.77281,27.54242,24.983858,0.32199332,0,1,1,1,1
29.286886,37.376865,65.4643,59.177326,21.963156,14.770833,0.45785895,1,1,0,1,1
97.88818,49.54342,29.856209,92.10534,17.951874,29.975975,0.5174687,1,0,1,1,1
54.195644,55.079487,48.505043,54.44371,18.952883,19.619486,0.29766026,0,0,0,1,1
39.681374,52.444798,70.48708,51.870983,22.042564,18.9405,0.46228644,1,0,1,1,1
27.259634,68.57396,90.166504,12.639606,25.876339,8.627333,0.51602334,1,1,0,1,1
67.2473,86.885315,82.058525,50.164303,23.132364,17.521446,0.5705975,1,0,1,1,1
21.86566,51.56424,92.25852,34.85802,21.296284,7.012854,0.49928162,1,1,1,1,1
71.56834,70.841995,58.61078,73.325615,27.86459,26.311594,0.27823168,0,1,1,1,1
46.909534,48.64035,47.95636,40.84425,8.782802,8.869217,0.1919983,0,1,0,1,1
48.635086,31.806726,36.60103,90.54414,14.815481,25.985125,0.21783273,0,0,1,1,1
29.028833,27.307348,96.06366,98.00189,21.679604,21.950108,0.5023365,1,0,0,1,1
69.413826,93.63827,68.37855,20.171946,12.393364,10.434065,0.39256555,1,0,1,1,1
77.939835,92.58134,72.92365,67.414116,28.869656,17.740116,0.36631095,1,0,0,1,1
98.923294,69.98957,5.322416,87.53243,5.1331587,22.637278,0.30064535,0,0,1,1,1
44.25043,37.97366,71.77509,93.63412,11.575757,13.654445,0.3257668,0,0,0,1,1
56.3708,66.56636,95.25023,43.452602,16.737589,9.427976,0.1658341,0,0,1,1,1
24.316504,26.145668,55.955338,19.72791,9.442344,25.861305,0.3095566,0,0,0,1,1
10.888177,31.348799,99.95056,91.58896,29.89671,16.10575,0.64579135,1,0,1,1,1
35.034187,26.398905,36.00376,47.282177,9.097151,9.099015,0.4468891,1,1,1,1,1
46.692234,49.254166,56.062,55.44055,15.843394,12.539452,0.5507396,1,1,0,1,1
46.240284,45.487576,16.886852,16.014843,13.624591,14.281515,0.20184666,0,0,1,1,1
69.86545,74.833664,53.71814,42.72131,18.244432,11.709958,0.2781098,0,0,0,1,1
44.10199,53.326416,58.817574,20.581457,19.69857,14.536748,0.22886994,0,1,0,1,1
68.510605,72.300896,93.88051,69.782104,29.108622,23.837864,0.3353481,0,1,1,1,1
41.123096,48.999443,94.36776,79.80187,28.211058,26.960903,0.35856417,1,1,0,1,1
24.829,20.88045,32.304108,38.26302,18.330763,18.632872,0.21395388,0,1,1,1,1
27.397453,32.537304,88.69836,75.46251,22.387346,26.210789,0.72350514,1,0,0,1,1
91.9642,84.53166,19.930012,84.31898,24.130308,21.225655,0.28208944,0,1,0,1,1
65.00275,88.6736,84.62193,44.880863,9.113939,9.5338,0.5207758,1,0,0,1,1
10.239841,56.959618,97.16191,26.481695,27.943995,16.519255,0.5235012,1,0,1,1,1
67.654236,48.266567,22.91714,94.67248,8.184841,25.986198,0.36844236,0,1,0,1,1
42.52387,27.085798,23.646229,94.52144,13.336003,15.691135,0.21173435,0,1,1,1,1
18.3971,32.94003,91.26087,66.34526,25.443007,23.179392,0.27435437,1,0,1,1,1
68.05522,92.99031,99.63222,17.463741,22.845766,23.169079,0.34980255,1,1,0,1,1
53.241276,32.43093,19.665691,47.949768,9.373498,15.774539,0.5062898,1,0,0,1,1
78.009346,80.29784,94.687996,64.82219,16.796211,23.280382,0.3858245,0,0,1,1,1
29.029192,18.015356,36.52505,71.36919,27.247839,18.595526,0.43409765,1,0,1,1,1
59.828632,49.116,46.504696,75.377,26.188202,29.23292,0.13367452,0,1,1,1,1
83.78274,66.56965,25.22619,98.88727,16.332409,23.701263,0.17880368,0,0,1,1,1
33.617268,29.316917,25.802471,20.512362,21.104973,26.996748,0.6442871,1,1,1,1,1
79.54108,61.331608,18.628452,56.63082,8.52769,19.59055,0.37015915,1,1,1,1,1
92.913124,94.7035,89.85957,81.0727,25.452595,28.313578,0.23729299,0,0,0,1,1
96.486115,43.87346,5.940673,86.40399,6.2976995,17.307413,0.4724961,1,0,0,1,1
50.770977,52.590046,46.042225,47.83061,25.672338,18.499619,0.19505629,0,0,0,1,1
78.07571,77.508675,6.006468,12.987482,6.5216565,10.031213,0.3535422,1,1,0,1,1
10.49923,2.2108662,66.99416,97.8811,21.414915,24.654135,0.25846237,0,1,1,1,1
99.90511,99.8428,63.846916,77.45193,24.146948,24.35903,0.2693324,0,1,0,1,1
82.61439,93.97994,60.870907,19.507074,17.318481,9.262034,0.21991032,0,1,0,1,1
46.72841,67.4315,99.4238,22.842066,24.896744,5.681801,0.2975617,0,1,1,1,1
29.47991,91.58139,62.69907,7.1322713,24.309969,5.3185,0.6541923,1,0,0,1,1
37.29617,39.272884,13.045609,6.637764,10.761861,5.3535686,0.21665564,0,1,1,1,1
97.56375,83.589096,16.771376,54.872135,9.179754,7.592602,0.42879114,1,0,0,1,1
70.297844,73.398926,60.72751,51.74657,25.832935,24.267357,0.21245253,0,0,0,1,1
64.55567,57.47123,23.850378,40.139397,22.942305,20.269754,0.6840777,1,1,0,1,1
30.189913,17.621746,83.53761,94.26032,22.331661,28.348627,0.6873065,1,1,1,1,1
0.5092648,21.612936,40.941113,21.677895,15.351846,8.484879,0.59267783,1,0,0,1,1
91.44242,93.036064,70.04494,42.09221,7.351689,14.2392845,0.14080796,0,0,1,1,1
56.04767,47.783127,6.1125884,40.533875,6.4440994,23.266209,0.2262672,0,1,0,1,1
0.44491538,23.360855,93.81286,34.803673,29.185326,23.30421,0.47698793,1,1,1,1,1
87.992256,79.043396,10.795812,34.81555,11.090771,12.493069,0.22697386,0,0,1,1,1
26.025597,30.293304,64.117096,43.529163,21.406588,26.084522,0.40462837,1,0,0,1,1
56.468346,70.61506,52.182007,55.14326,26.658428,12.606551,0.61621696,1,0,1,1,1
34.2259,34.583656,59.500046,46.42549,14.939592,27.336004,0.3004672,0,1,0,1,1
54.358215,56.48764,36.68461,32.667294,22.367664,7.815215,0.18251717,0,1,1,1,1
61.31773,56.23706,67.19391,97.38401,26.704592,26.943026,0.23174861,0,0,1,1,1
47.87009,66.771385,37.8391,14.335262,22.794205,17.305845,0.389746,1,0,0,1,1
67.464226,58.19833,69.47309,67.30279,18.544777,29.629028,0.74072576,1,0,0,1,1
42.06043,74.273315,95.61112,20.419868,24.970922,7.1972656,0.45089477,1,1,1,1,1
49.01454,81.64429,99.82896,31.525414,29.225218,5.351991,0.3668638,0,0,0,1,1
95.28721,88.46169,8.945601,52.027367,21.109962,16.20532,0.24063885,0,1,1,1,1
61.19518,65.77821,16.411242,17.21892,18.442585,7.5741673,0.28771576,0,1,0,1,1
14.186181,65.38409,87.767784,29.903673,28.603178,8.196822,0.44397128,1,0,0,1,1
68.494675,61.62642,11.433884,49.407467,6.4169455,25.068874,0.23487815,0,1,0,1,1
49.79104,85.62093,80.15514,6.7711744,23.898596,7.6611433,0.4760522,1,1,1,1,1
71.274216,59.672935,9.085689,42.564537,7.491748,18.195456,0.21743906,0,0,1,1,1
60.004772,53.663395,66.65375,93.250824,15.689023,20.358458,0.15227588,0,1,0,1,1
25.012318,25.488804,51.92244,70.22352,21.152195,12.738506,0.2820089,0,0,1,1,1
5.3727283,60.058,96.26151,17.686602,23.953867,11.1005125,0.47672024,1,0,1,1,1
12.577322,9.037955,97.11931,88.66609,19.815353,26.892775,0.1373167,0,0,1,1,1
54.84353,47.093723,27.59391,63.897846,7.850742,9.217285,0.28379795,0,1,0,1,1
28.128607,1.5292647,6.2242966,30.679474,5.305046,28.181356,0.6334358,1,1,0,1,1
95.038704,89.753395,12.40263,28.012844,5.1327405,6.277551,0.377702,1,1,1,1,1
2.9868248,4.6536736,9.893237,7.6116605,8.259574,7.873911,0.55671394,1,0,0,1,1
59.364017,82.92189,66.35799,9.717453,28.546131,16.410866,0.38709903,1,1,0,1,1
46.42197,39.22137,42.943844,51.241417,10.757395,16.576633,0.43514705,1,1,0,1,1
2.9939497,17.898998,48.772526,15.303571,11.377651,17.876192,0.6743891,1,0,1,1,1
50.12269,21.003931,16.446543,53.688614,23.949306,28.90631,0.6221484,1,0,0,1,1
3.236072,31.712873,29.172745,18.261782,23.530237,9.806124,0.8182545,1,0,0,1,1
75.47884,79.46638,15.327352,11.694523,12.241012,5.058575,0.2226711,0,1,0,1,1
85.12337,80.64237,24.293404,41.73029,15.389895,7.136513,0.26441675,0,1,1,1,1
17.2438,25.004635,82.51772,52.567394,24.956549,16.560184,0.20702292,0,0,0,1,1
79.54156,66.7591,25.760149,43.97899,9.602861,23.499516,0.29268005,0,0,1,1,1
18.959713,77.84831,62.118603,14.187885,27.04062,10.399861,0.77167684,1,0,0,1,1
30.469679,35.98537,29.789383,8.965598,9.913126,7.667476,0.36574954,0,0,0,1,1
51.01417,17.676777,31.735155,89.29434,29.185287,28.629627,0.62474287,1,0,0,1,1
66.505295,98.62079,98.631355,66.63373,22.834135,12.219981,0.5507797,1,0,0,1,1
72.42395,92.747955,78.173836,47.76672,26.111534,28.15701,1.0492647,1,1,0,1,1
38.249496,10.813062,29.63729,99.228905,10.620791,29.954638,0.3236811,0,0,0,1,1
45.598907,29.25037,14.512553,51.755276,13.407517,14.51103,0.5601691,1,1,0,1,1
11.78789,10.748161,42.105732,31.029078,9.843683,15.040725,0.21304291,0,1,0,1,1
14.120023,18.179935,65.4949,62.015984,23.067223,19.97122,0.37935743,1,0,0,1,1
39.11125,25.407696,44.405663,64.923805,6.4959383,26.845514,0.30360803,0,0,1,1,1
50.79859,36.435146,27.327536,56.23384,14.968154,20.187382,0.53575784,1,1,1,1,1
1.4442574,36.321236,75.94585,10.299341,24.590307,9.525389,0.5135257,1,1,1,1,1
78.471466,48.787544,13.465763,43.65214,11.053717,20.597542,0.7049922,1,0,0,1,1
75.877785,92.24075,93.76919,78.28506,23.976128,19.945845,0.43903998,1,0,0,1,1
22.055668,11.939429,12.657733,70.942924,21.912209,17.022268,0.2544807,0,1,1,1,1
25.528952,37.575596,94.389725,54.456623,22.417799,12.842248,0.24968989,0,0,1,1,1
95.17954,90.83059,50.555878,67.96331,6.2379375,14.521625,0.2554821,0,1,0,1,1
74.74478,46.28445,58.936436,72.79789,5.733577,24.479328,0.41963255,1,0,1,1,1
81.973946,85.214676,70.02037,28.769072,22.986786,25.321342,0.24442615,0,1,1,1,1
54.054245,10.206851,35.7902,89.50226,8.391911,29.320599,0.6862633,1,1,1,1,1
80.598625,76.47533,42.356598,46.937088,5.349654,12.238288,0.60183436,1,1,0,1,1
9.167847,37.43809,80.78807,47.927353,26.832924,20.823622,0.63048095,1,0,0,1,1
44.07649,65.23843,32.3195,25.273731,22.136015,6.2750263,0.45121905,1,0,0,1,1
66.48262,67.51049,88.74382,86.9838,22.512741,24.099916,0.20796637,0,1,0,1,1
81.009224,72.65126,81.1198,92.943016,20.691002,24.85066,0.5693822,1,0,0,1,1
59.58767,16.630642,25.494295,96.82805,19.430815,29.372627,0.7010344,1,1,0,1,1
24.927794,10.189581,44.803364,49.56898,13.444923,28.776142,0.38470265,1,0,0,1,1
59.250687,58.735054,10.698332,15.205484,14.918096,8.237987,0.21531656,0,0,1,1,1
19.654655,14.222844,6.533739,24.586031,8.171743,5.7160735,0.34845245,0,0,1,1,1
80.760506,61.685364,23.855967,88.68259,7.5890813,28.97238,0.19206226,0,0,0,1,1
25.522614,36.275795,82.19439,28.811623,25.401577,25.096651,0.28437358,0,0,1,1,1
81.985,83.89966,79.02915,71.38857,22.668814,25.566813,0.44934934,1,0,0,1,1
40.787323,18.824392,31.338446,64.59533,19.502737,27.74516,0.40513277,1,0,0,1,1
35.30659,7.9269958,53.719006,96.8399,21.307463,28.244358,0.37678814,1,0,0,1,1
82.12082,96.59061,57.40888,5.0429173,23.057354,7.041572,0.28782317,0,1,1,1,1
31.702818,51.77034,33.48406,12.296947,16.528952,5.922642,0.6973017,1,1,0,1,1
29.239094,25.071613,76.50053,70.62546,16.397911,27.06387,0.29704973,0,0,0,1,1
22.49976,59.050526,74.685295,24.074461,20.241266,11.209776,0.46559852,1,0,1,1,1
41.42417,53.718697,89.202965,62.7916,16.038458,6.781762,0.41553676,1,1,1,1,1
41.88341,27.252163,14.349342,69.4049,7.133937,26.592472,0.24692401,0,1,1,1,1
91.07096,78.50554,36.12334,73.62242,29.11403,22.94245,0.47457087,1,1,1,1,1
37.018124,11.169674,24.563288,68.63806,7.744356,16.203705,0.5889,1,1,0,1,1
99.32008,88.22744,56.623108,81.625015,12.800311,29.597277,0.35909355,0,1,0,1,1
20.065554,37.69937,74.04247,23.443052,25.096935,9.79277,0.2344933,0,0,0,1,1
44.492958,58.51085,48.726326,28.226973,27.653515,18.01399,0.43089005,1,1,0,1,1
58.36773,64.07645,81.351685,63.142506,19.236814,20.662884,0.3274843,1,0,1,1,1
96.34707,84.35607,89.25828,93.69523,7.793974,18.709686,0.6233887,1,0,0,1,1
62.030903,65.685265,59.15765,87.653206,28.013617,11.723937,0.64012283,1,0,0,1,1
54.147114,39.524063,56.27004,80.75678,16.764917,17.255411,0.3971696,1,0,1,1,1
43.89903,66.016045,63.23542,29.274946,26.814426,24.969566,0.51874167,1,0,1,1,1
80.98968,69.07771,30.341667,46.768997,7.4170403,12.8087,0.4904591,1,0,0,1,1
33.688133,61.86739,93.77426,61.004326,22.613113,13.011644,0.5226463,1,0,1,1,1
27.712685,46.37399,59.439316,43.4986,25.405565,11.375242,0.64076823,1,1,0,1,1
5.3340573,9.32464,80.06153,48.747463,25.485909,23.451794,0.259421,0,0,1,1,1
45.767708,46.238045,43.065163,61.22256,23.51444,13.01842,0.3263795,1,1,0,1,1
50.02945,35.91753,22.22725,30.765463,25.020454,28.84934,0.60669744,1,0,1,1,1
47.574562,56.35457,90.59451,62.234055,26.875639,21.331059,0.3469829,1,1,0,1,1
5.0188437,86.24398,90.23698,28.34815,27.49413,8.302747,0.9351781,1,0,1,1,1
53.031925,45.107788,47.851536,45.293713,12.165412,22.740156,0.33281857,1,0,0,1,1
99.081245,94.42186,26.049286,30.36107,11.265278,13.851371,0.571477,1,1,1,1,1
95.87621,78.63818,16.543121,33.465088,13.655145,18.00268,0.59690034,1,0,1,1,1
12.525911,41.04428,91.22083,53.503197,23.286606,13.275339,0.7880905,1,1,1,1,1
47.3997,50.158695,85.03174,70.092834,22.152594,18.321747,0.25797388,0,1,1,1,1
34.13959,16.808353,25.79848,51.950687,19.496698,23.117287,0.41517627,1,0,1,1,1
0.29588887,29.288567,99.72902,8.2163515,29.741102,26.840225,0.4292826,1,1,1,1,1
15.071593,1.403126,79.807945,86.52473,14.292322,25.306873,0.40875173,1,0,0,1,1
77.6058,81.43152,18.325628,6.4612813,5.9936967,7.199569,0.3491941,1,1,0,1,1
75.55721,95.79518,71.62319,55.45856,27.485949,12.574145,0.33295745,1,0,0,1,1
90.70736,82.4368,38.540543,59.750347,6.3599334,5.5774484,0.38125682,1,0,1,1,1
25.37765,26.740616,65.37397,37.623756,10.083887,25.307764,0.22125621,0,0,0,1,1
84.17702,63.39605,21.136139,92.463554,6.6866426,28.233477,0.2263923,0,0,0,1,1
70.40379,58.53735,7.781206,42.35532,7.777117,16.309082,0.23279043,0,0,0,1,1
43.40847,44.83687,80.15815,89.57474,17.99254,14.109419,0.40895918,1,1,0,1,1
61.557487,45.588417,19.29048,56.6141,16.631414,22.988073,0.50648636,1,1,0,1,1
44.43616,4.9238915,18.69108,69.45498,5.1642785,27.7101,0.32255137,1,0,0,1,1
3.221654,7.0347166,26.301558,26.961227,26.665304,6.9093547,0.259756,0,1,1,1,1
55.88017,67.687454,83.32926,21.83588,27.10955,8.76282,0.17444555,0,1,0,1,1
93.105934,84.72991,21.054747,48.474426,10.23838,19.65794,0.2702757,0,1,0,1,1
30.65142,53.431637,84.72252,48.215458,19.26857,12.255489,0.6115529,1,1,0,1,1
44.85155,93.94207,91.59591,11.694709,21.771679,10.701605,0.41086206,1,0,1,1,1
21.325058,26.548798,56.93954,30.204071,14.138819,10.458901,0.22644378,0,1,0,1,1
65.1657,64.83166,14.126211,22.878683,10.347781,5.470049,0.4587677,1,1,1,1,1
29.076248,24.776995,6.226442,8.796138,6.44591,19.444147,0.24797629,0,0,0,1,1
56.21426,49.326836,64.12111,93.161156,21.839424,15.894283,0.5406641,1,0,0,1,1
19.079971,23.494013,27.532722,20.62696,18.706617,9.031133,0.29641432,0,1,1,1,1
28.45316,19.862648,49.241535,79.01088,25.757284,28.391495,0.17428018,0,0,1,1,1
43.633068,61.0347,84.38258,34.17942,29.473476,10.148088,0.27726862,0,0,1,1,1
60.29324,57.47348,32.731697,38.90214,9.718705,11.204949,0.5796499,1,1,1,1,1
12.087125,71.55753,81.58395,13.082676,28.643608,12.810823,0.5988541,1,0,0,1,1
27.122036,33.55418,66.04438,44.899765,8.97501,10.229717,0.38315558,1,0,1,1,1
41.781204,42.360146,61.59818,44.617344,7.6927147,13.57295,0.3065595,0,0,0,1,1
52.658306,22.00839,27.234549,62.83737,5.4191227,14.953564,0.48712856,1,0,1,1,1
68.59989,51.286667,48.773727,72.87313,20.833292,27.570257,0.44705984,1,0,0,1,1
53.24551,47.47174,64.64007,90.426346,21.871258,26.838211,0.26818007,0,0,0,1,1
